类名,函数名,覆盖分支数,总分支数,覆盖率
#,CHSInsRspInfoFieldLogProc,0,0,--
#,STOCK_OFFER_RETURN_DEALLogProc,0,0,--
#,STOCK_OFFER_SZ_RETURN_DEAL_HEADLogProc,0,0,--
#,STOCK_OFFER_SZ_RETURN_DEALLogProc,0,0,--
#,LDP_MANUAL_SETTLE_RSPLogProc,0,0,--
#,LDP_MANUAL_SETTLE_REQLogProc,0,0,--
#,ReqLdpModeSysStatusLogProc,0,0,--
#,SBusinessQueryRequestHeadLogProc,0,0,--
#,ReqLdpQueryAssetLogProc,0,0,--
#,SBusinessQueryResponseHeadLogProc,0,0,--
#,RspLdpQueryAssetLogProc,0,0,--
#,ReqLdpQueryCombiLogProc,0,0,--
#,RspLdpQueryCombiLogProc,0,0,--
#,ReqLdpQueryStockCodeLogProc,0,0,--
#,RspLdpQueryStockCodeLogProc,0,0,--
#,ReqLdpQueryAccountGroupLogProc,0,0,--
#,RespLdpQueryAccountGroupLogProc,0,0,--
#,ReqLdpQueryStockHolderLogProc,0,0,--
#,RspLdpQueryStockHolderLogProc,0,0,--
#,ReqLdpQueryStockFeeLogProc,0,0,--
#,RspLdpQueryStockFeeLogProc,0,0,--
#,ReqLdpModStockCodeLogProc,0,0,--
#,ReqModStockHolderLogProc,0,0,--
#,ReqModSeatLogProc,0,0,--
#,ReqModTradeDayLogProc,0,0,--
#,ReqModTradeAuthLogProc,0,0,--
#,ReqLdpQueryEtfBasicInfoLogProc,0,0,--
#,RespLdpQueryEtfBasicInfoLogProc,0,0,--
#,ReqLdpQueryEtfStocklistLogProc,0,0,--
#,RespLdpQueryEtfStocklistLogProc,0,0,--
#,ReqLdpQueryTradeDateInfoLogProc,0,0,--
#,RespLdpQueryTradeDateInfoLogProc,0,0,--
#,ReqLdpQueryOrderTradeLogProc,0,0,--
#,RspLdpQueryOrderTradeLogProc,0,0,--
#,CUstQueryEntrustReqLogProc,0,0,--
#,CUstETFEntrustLogProc,0,0,--
#,CUstQueryEntrustDetailReqLogProc,0,0,--
#,CUstETFEntrustDetailRspLogProc,0,0,--
#,CUstQueryRealtimeReqLogProc,0,0,--
#,CUstQueryETFRealtimeReqLogProc,0,0,--
#,CUstRealtimeLogProc,0,0,--
#,CUstETFRealtimeLogProc,0,0,--
#,CUstQueryStockHoldRealReqLogProc,0,0,--
#,CUstStockHoldRealRspLogProc,0,0,--
#,SUcfQryHoldFactorReqLogProc,0,0,--
#,SUcfQryHoldFactorRspLogProc,0,0,--
#,CUstQueryFundRealReqLogProc,0,0,--
#,CUstFundRealLogProc,0,0,--
#,CUstQueryCashEnableFactorReqLogProc,0,0,--
#,CUstCashEnableFactorRspLogProc,0,0,--
#,ReqLdpQueryInstanceLogProc,0,0,--
#,RspLdpQueryInstanceLogProc,0,0,--
#,SUcfQryInstanceHoldRealReqLogProc,0,0,--
#,SUcfQryInstanceHoldRealRspLogProc,0,0,--
#,SUcfQryInstanceHoldFactorReqLogProc,0,0,--
#,SUcfQryInstanceHoldFactorRspLogProc,0,0,--
#,SUcfQryHoldEnableFormulaReqLogProc,0,0,--
#,SUcfQryHoldEnableFormulaRspLogProc,0,0,--
#,CUstQueryCashEnableCfgReqLogProc,0,0,--
#,CUstCashEnableCfgRspLogProc,0,0,--
#,CUstQueryUnfinishedBusinCReqLogProc,0,0,--
#,CUstUnfinishedBusinRspLogProc,0,0,--
#,CUstQueryUnfinishedCfgReqLogProc,0,0,--
#,CUstUnfinishedCfgRspLogProc,0,0,--
#,CReqQryOrderFieldLogProc,0,0,--
#,CHSInternalRspQryOrderFieldLogProc,0,0,--
#,CReqQryTradeFieldLogProc,0,0,--
#,CRspQryTradeFieldLogProc,0,0,--
#,CReqQryTradingAccountFieldLogProc,0,0,--
#,CRspQryTradingAccountFieldLogProc,0,0,--
#,CReqQryPositionFieldLogProc,0,0,--
#,CRspQryPositionFieldLogProc,0,0,--
#,CHInsReqQryInstanceHoldFieldLogProc,0,0,--
#,CHSInsRspQryInstanceHoldFieldLogProc,0,0,--
#,ReqLdpModFundRealLogProc,0,0,--
#,ReqLdpOptHoldLogProc,0,0,--
#,ReqLdpTransStockHoldFieldLogProc,0,0,--
#,SStockAsynTransHoldLogProc,0,0,--
#,ReqLdpModInstacneHoldLogProc,0,0,--
#,CReqQryPushMsgLogProc,0,0,--
#,CHSInsPushOrderFieldLogProc,0,0,--
#,CHSInsPushTradeFieldLogProc,0,0,--
#,ReqNewInstanceFieldLogProc,0,0,--
#,RspNewInstanceFieldLogProc,0,0,--
#,CHSInsReqUpdateInstanceFieldLogProc,0,0,--
#,RspUpdateInstanceFieldLogProc,0,0,--
#,SRedoInstanceUpdateFieldLogProc,0,0,--
#,SRedoInstanceNewFieldLogProc,0,0,--
#,CRedoSysStatusFieldLogProc,0,0,--
#,CUstInitLoadDataReqLogProc,0,0,--
#,CRedoInitFieldLogProc,0,0,--
#,RspLdpQuerySysargLogProc,0,0,--
#,CRedoSetInitDateFieldLogProc,0,0,--
#,ReqLdpSyncInitDataLogProc,0,0,--
#,ReqLdpQueryAccountLogProc,0,0,--
#,RspLdpQueryAccountLogProc,0,0,--
#,ReqLdpSetInitDateLogProc,0,0,--
#,CRedoSyncInitDataFieldLogProc,0,0,--
#,SRedoLoginFieldLogProc,0,0,--
#,SRedoStockCodeLogProc,0,0,--
#,SRedoModCombiFieldLogProc,0,0,--
#,SRedoStockPollingFieldLogProc,0,0,--
#,SRedoStockOrderFieldLogProc,0,6,0.0%
#,SCashEnableFactorFieldLogProc,0,0,--
#,SRedoStockHoldFactorFieldExLogProc,0,0,--
#,SRedoStockActionFieldLogProc,0,6,0.0%
#,SRedoStockReturnFieldLogProc,0,14,0.0%
#,SRedoOptHoldRealLogProc,0,0,--
#,SRedoFundRealLogProc,0,0,--
#,SRedoInstanceHoldRealLogProc,0,2,0.0%
#,SRedoEtfReturnFieldLogProc,0,8,0.0%
#,SRedoStockHoldFieldLogProc,0,0,--
#,SRedoStockHoldFactorFieldLogProc,0,0,--
#,SRedoETFOrderFieldLogProc,0,4,0.0%
#,SRedoTransStockHoldLogProc,0,0,--
#,SETFEntrustDetailFieldLogProc,0,0,--
#,SETFAsynEntrustFieldLogProc,0,0,--
#,SETFStockAsynEntrustFieldLogProc,0,0,--
#,SStockAsynEntrustFieldLogProc,0,0,--
#,SStockAsynConfirmFieldLogProc,0,0,--
#,SStockAsynDealFieldLogProc,0,0,--
#,SETFAsynDealFieldLogProc,0,0,--
#,SStockAsynRevokeFieldLogProc,0,0,--
#,CHSInternalPushOrderFieldLogProc,0,0,--
#,CTradePushMsgBasicInfoLogProc,0,0,--
#,CBaseDataPushBizHeadLogProc,0,0,--
#,CAssetDataPushFieldLogProc,0,0,--
#,CHSInsCombiDataPushFieldLogProc,0,0,--
#,CFundDataPushFieldLogProc,0,0,--
#,CHSInsInstanceDataPushFieldLogProc,0,0,--
#,CHSInsAccountGroupDataPushFieldLogProc,0,0,--
#,SRedoLogoutFieldLogProc,0,0,--
#,CHSLoginReqLogProc,0,0,--
#,CHSRspOperLoginFieldLogProc,0,0,--
#,CHSInternalReqETFOrderInsertFieldLogProc,0,0,--
#,CUstEntrustLogProc,0,0,--
#,CUstQueryEtfEntrustReqLogProc,0,0,--
#,RspPublicStructLogProc,0,0,--
#,SStockAsynWithdrawalFieldLogProc,0,0,--
#,SStockAsynWdRvkFieldLogProc,0,0,--
#,OFFER_POLLINGLogProc,0,0,--
#,SStockAsynSettleFieldProc,0,0,--
#,CReqSubPushMsgProc,0,4,0.0%
#,CRspSubPushMsgProc,0,0,--
#,CHSInternalETFOrderInsertRspInfoProc,0,0,--
#,RspQueryUnionRiskOnOffProc,0,0,--
#,ReqSetUnionRiskInfoProc,0,0,--
#,SRedoUnionRiskOnOffProc,0,0,--
#,ReqRedoToUnionRiskProc,0,0,--
#,ReqUnionRiskReturnProc,0,0,--
#,SUnionRiskConfirmRedoFieldProc,0,0,--
#,USTSerialNoProc,0,0,--
#,CHSInsReqUpdateInstanceFieldProc,0,0,--
#,CHSInsReqStockDisposeFieldProc,0,0,--
#,SRedoStockDisposeFieldProc,0,0,--
#,ReqRiskUniversalLogProc,0,0,--
#,ReqLdpQueryBondPropertyLogProc,0,0,--
#,RespLdpQueryBondPropertyLogProc,0,0,--
#,ReqLdpQueryTradeSeatLogProc,0,0,--
#,RespLdpQueryTradeSeatLogProc,0,0,--
#,ReqLdpModOperatorLogProc,0,0,--
#,ReqLdpModBondPropertyLogProc,0,0,--
#,ReqLdpModCombiStockHolderLogProc,0,0,--
#,ReqLdpModTradeSeatLogProc,0,0,--
#,ReqLdpModStockFeeLogProc,0,0,--
#,CUstOneClickCancelOrderReqLogProc,0,0,--
#,CUstOneClickCancelOrderRspLogProc,0,0,--
#,CUstQuoteUpdateReqLogProc,0,0,--
#,ReqLdpModFinancialForO45LogProc,0,0,--
#,Req2LdpModFundRealForO45LogProc,0,0,--
#,Req2LdpModOptHoldForO45LogProc,0,0,--
#,RspLdpModFinancialForO45LogProc,0,0,--
#,ReqLdpModHoldRealForO45ApiLogProc,0,0,--
#,RspLdpModHoldRealForO45ApiLogProc,0,0,--
#,ReqLdpModFundRealForO45ApiLogProc,0,0,--
#,RspLdpModFundRealForO45ApiLogProc,0,0,--
#,ReqRedoFinanceCashChangeLogProc,0,0,--
#,ReqRedoFinanceCashFrozenLogProc,0,0,--
#,ReqRedoFinanceCancelCashFrozenLogProc,0,0,--
#,ReqRedoFinanceStockCancelCashFrozenLogProc,0,0,--
#,ReqRedoFinanceStockAjustLogProc,0,0,--
#,CHSInternalReqOrderActionFieldLogProc,0,0,--
#,CHSInternalReqOrderInsertFieldLogProc,0,0,--
#,CUstRspQueryPendingOrderCountLogProc,0,0,--
#,CUstReqQueryPendingOrderCountDetailLogProc,0,0,--
#,CUstRspQueryPendingOrderCountDetailLogProc,0,0,--
#,CUstReqQueryHqExceptionLogProc,0,0,--
#,CUstRspQueryHqExceptionLogProc,0,0,--
#,SH_ETF_OFFER_RETURN_DEALLogProc,0,0,--
#,RegistLDPMsgLoggerHandle,0,0,--
CTradebalanceSum,OrderUpdate,0,0,--
CTradebalanceSum,OrderUpdateRollback,0,0,--
CTradebalanceSum,CancelUpdate,0,0,--
CTradebalanceSum,DealUpdate,0,0,--
CTradebalanceSum,RevokeUpdate,0,0,--
CRiskData,getGlobeRiskRuleId,0,2,0.0%
CRiskData,setGlobeRiskRuleId,0,0,--
CRiskData,getGlobeRiskFactorId,1,2,50.0%
CRiskData,resetGlobeRiskFactorId,0,0,--
CRiskData,setGlobeRiskFactorId,0,0,--
CRiskData,getGlobeDimID,0,2,0.0%
CRiskData,setGlobeDimID,0,0,--
CRiskData,isRefCountNotZero,0,2,0.0%
CRiskData,dimIdRefCountIncrease,0,2,0.0%
CRiskData,dimIdRefCountReduce,0,4,0.0%
CRiskData,UpdatePreSumFlag,1,4,25.0%
CRiskData,GetPreSumFlag,0,0,--
CRiskData,DeleteRuleType2RuleSetBak,0,4,0.0%
CRiskData,GetSeatGroupRefCount,0,0,--
CRiskData,IncSeatGroupRefCount,0,0,--
CRiskData,DescSeatGroupRefCount,0,2,0.0%
CRiskData,initLayerUpdFlag,2,2,100.0%
CRiskData,SetLayerUpdFlag,0,6,0.0%
CRiskData,ShouldLayerUpdateData,3,8,37.5%
CStockPool,NewCDimStockBak,2,4,50.0%
CStockPool,GetCDimStockBak,1,2,50.0%
CStockPool,IsSecurityUnderControl,2,6,33.33%
CRuleFactorBak,clear,0,4,0.0%
CRuleFactorBak,NewCFactorParamTypeBak,2,4,50.0%
CRuleFactorBak,GetCFactorParamTypeBak,2,2,100.0%
CFactorParamTypeBak,clear,0,0,--
CFactorParamTypeBak,NewSFactorParamValueBakField,2,4,50.0%
CFactorParamTypeBak,GetSFactorParamTypeBak,0,2,0.0%
CRiskContext,CRiskContext,0,0,--
CRiskContext,~CRiskContext,0,0,--
CRiskContext,LockFactorPerfFile,0,2,0.0%
CRiskContext,UnLockFactorPerfFile,0,0,--
CRiskContext,RiskCount,0,0,--
CRiskContext,SetZeroRiskCount,0,0,--
CRiskContext,RiskInfoSet,6,12,50.0%
CRiskContext,RiskWarnInfoToDB,2,8,25.0%
CRiskWaringInfo,CRiskWaringInfo,0,0,--
CRiskWaringInfo,Init,2,4,50.0%
CRiskWaringInfo,SetLockType,0,0,--
CRiskWaringInfo,Lock,1,2,50.0%
CRiskWaringInfo,Unlock,0,0,--
CRiskWaringInfo,GetNewRecord,3,6,50.0%
CStockHoldCostSum,Lock,2,4,50.0%
CStockHoldCostSum,Unlock,2,4,50.0%
CStockHoldCostSum,ReadLock,0,4,0.0%
CStockHoldCostSum,ReadUnlock,0,4,0.0%
CStockHoldCostSum,SetLockType,0,0,--
CSpecialStockHold,Lock,0,4,0.0%
CSpecialStockHold,Unlock,0,4,0.0%
CSpecialStockHold,SetLockType,0,0,--
CSpecialStockHold,Update,0,0,--
CRuleStockHold,Clear,0,0,--
CRuleStockHold,Lock,3,4,75.0%
CRuleStockHold,Unlock,3,4,75.0%
CRuleStockHold,ReadLock,0,4,0.0%
CRuleStockHold,ReadUnlock,0,4,0.0%
CRuleStockHold,SetLockType,0,0,--
CRuleStockHold,RiskDataInit,0,0,--
CRuleStockHold,RiskDataInit,0,0,--
CRuleStockHold,RiskDataRollBack,0,0,--
CRuleStockHold,RiskPreBuyDataInit,0,0,--
CRuleStockHold,RiskPreBuyDataRollBack,0,0,--
CTradebalance,Lock,0,4,0.0%
CTradebalance,Unlock,0,4,0.0%
CTradebalance,ReadLock,0,4,0.0%
CTradebalance,ReadUnlock,0,4,0.0%
CTradebalance,SetLockType,0,0,--
CRuleSetBak,clear,0,4,0.0%
CRuleSetBak,GetLayerIdsStr,6,6,100.0%
CRuleSetBak,GetPreSumFlag,0,12,0.0%
CRuleSetBak,ParseFormulaToTree,0,8,0.0%
CRuleSetBak,BuildTree,0,38,0.0%
CRuleSetBak,ShowPostOrderArray,0,2,0.0%
CRiskOperator,Symbol,0,20,0.0%
CVirtualGroup,GetSelfDealCheckMgrArray,0,10,0.0%
CVirtualGroup,CreateSelfDealCheckMgr,0,0,--
CVirtualGroup,InsertEntrust,0,10,0.0%
CVirtualGroup,RemoveEntrust,0,10,0.0%
CVirtualGroup,GetStockType,0,4,0.0%
CVirtualGroup,GetTradebalanceSum,0,0,--
CVirtualGroup,GetTradebalanceSumByKey,0,4,0.0%
CVirtualGroup,GetSingleStockData,0,4,0.0%
CVirtualGroup,GetSelfDealCheckMgr,0,2,0.0%
CVirtualGroup,GetSelfDealCheckMgrByPlatform,0,8,0.0%
CVirtualGroup,GetRuleStockHold,0,6,0.0%
CVirtualGroup,CVirtualGroup,0,0,--
CVirtualGroup,checkBuySellCnt,0,2,0.0%
CVirtualGroup,CheckContra,0,12,0.0%
CVirtualGroup,getPendingOrderData,0,6,0.0%
CVirtualGroup,CheckExclude,0,10,0.0%
CVirtualGroup,CheckSysNo,0,0,--
CVirtualGroup,CheckIsNeedUpdate,0,4,0.0%
SRiskData,PrintRiskInfo,0,2,0.0%
SRiskData,PrintRiskInfo2DB,0,2,0.0%
SRiskData,GetRedoRiskCheckWarn,1,2,50.0%
CDimStock,GetTradebalanceSum,0,2,0.0%
CDimStock,initData,0,10,0.0%
CVirtualStocktypeGroup,CVirtualStocktypeGroup,0,0,--
CVirtualStocktypeGroup,GetTradebalanceSum,0,2,0.0%
CSingleStockData,CSingleStockData,4,4,100.0%
CSingleStockData,~CSingleStockData,0,0,--
